Date,BTC-USD,GC=F,DX-Y.NYB,^GSPC,ETH-USD,BNB-USD,XRP-USD,ADA-USD,SOL-USD,DOGE-USD,DOT-USD,AVAX-USD,LINK-USD,UNI-USD,ATOM-USD
2025-06-25,107361.2578125,3327.10009765625,97.68000030517578,6092.16015625,2419.310302734375,645.9231567382812,2.1858720779418945,0.5670809745788574,143.505126953125,0.16457800567150116,3.356421947479248,17.569374084472656,13.136893272399902,0.0001630000042496249,4.000176906585693
2025-06-26,106960.0,3333.5,97.1500015258789,6141.02001953125,2416.146728515625,642.4142456054688,2.1058549880981445,0.5540210008621216,139.0598602294922,0.1599860042333603,3.2972519397735596,17.227298736572266,12.929868698120117,0.0001630000042496249,3.894973039627075
2025-06-27,107088.4296875,3273.699951171875,97.4000015258789,6173.06982421875,2423.866943359375,646.1536254882812,2.1426188945770264,0.5587639808654785,142.1914825439453,0.16106800734996796,3.3604369163513184,17.57777214050293,13.060314178466797,0.0001630000042496249,3.9251980781555176
2025-06-28,107327.703125,3273.699951171875,97.4000015258789,6173.06982421875,2437.109375,648.7504272460938,2.1860439777374268,0.5656970143318176,150.8275604248047,0.16369199752807617,3.4042139053344727,17.98171615600586,13.39917278289795,0.0001630000042496249,3.995666027069092
2025-06-29,108385.5703125,3273.699951171875,97.4000015258789,6173.06982421875,2500.9599609375,655.0361938476562,2.2070729732513428,0.5780860185623169,153.35308837890625,0.16960200667381287,3.547437906265259,18.741649627685547,13.725419998168945,0.0001630000042496249,4.206427097320557
2025-06-30,107135.3359375,3294.39990234375,96.87999725341797,6204.9501953125,2486.46435546875,657.0253295898438,2.2387499809265137,0.5721210241317749,154.7353057861328,0.16513599455356598,3.399553060531616,17.974863052368164,13.38076400756836,0.0001630000042496249,4.094664096832275
2025-07-01,105698.28125,3336.699951171875,96.81999969482422,6198.009765625,2405.792724609375,646.39794921875,2.1721949577331543,0.5421580076217651,146.9266357421875,0.15775099396705627,3.283790111541748,17.105613708496094,12.896029472351074,0.0001630000042496249,3.9307188987731934
2025-07-02,108859.3203125,3348.0,96.77999877929688,6227.419921875,2571.33544921875,660.0572509765625,2.233768939971924,0.5841010212898254,152.22763061523438,0.16872000694274902,3.542109966278076,18.5111026763916,13.559239387512207,0.0001630000042496249,4.173092842102051
2025-07-03,109647.9765625,3331.60009765625,97.18000030517578,6279.35009765625,2591.00732421875,663.3231201171875,2.257658004760742,0.5990880131721497,152.40179443359375,0.17203399538993835,3.5397400856018066,18.539133071899414,13.668498992919922,0.0001630000042496249,4.183225154876709
2025-07-04,108034.3359375,3332.5,97.18000030517578,6279.35009765625,2508.518310546875,653.739501953125,2.2211389541625977,0.5728909969329834,147.76364135742188,0.16287100315093994,3.3577089309692383,17.795116424560547,13.169758796691895,0.0001630000042496249,4.0021138191223145
